pgID	interpChr	interpOrd	og	repGene	genome	chr	start	end	hap1	salicifolius	hap2
35224	A2	26505	11959	NChap1_final_00026505	hap1	A2	197989953	197994710	NChap1_final_00026505	R_salicifolius_00005434	NChap2_final_00011663
35225	A2	26506	11962	NChap1_final_00026506	hap1	A2	197995557	197998298	NChap1_final_00026506	R_salicifolius_00005435	NChap2_final_00011662
35229	A2	26509	11963	NChap1_final_00026509	hap1	A2	198025453	198026043	NChap1_final_00026509	R_salicifolius_00005437	NChap2_final_00011658
35231	A2	26510	11947	NChap1_final_00026510	hap1	A2	198271053	198275157	NChap1_final_00026510	R_salicifolius_00005439	NChap2_final_00011656
35234	A2	26512	11949	NChap1_final_00026512	hap1	A2	198355953	198362046	NChap1_final_00026512	R_salicifolius_00005442	NChap2_final_00011653
35243	A2	26517	11971	NChap1_final_00026517	hap1	A2	198532970	198536143	NChap1_final_00026517	R_salicifolius_00005443	NChap2_final_00011646
35246	A2	26520	11977	NChap1_final_00026520	hap1	A2	198591912	198597407	NChap1_final_00026520	R_salicifolius_00005444	NChap2_final_00011644
35248	A2	26522	17607	NChap1_final_00026522	hap1	A2	198617652	198621530	NChap1_final_00026522	R_salicifolius_00005445	
35258	A2	26532	11950	NChap1_final_00026532	hap1	A2	199058387	199060315	NChap1_final_00026532	R_salicifolius_00005447	NChap2_final_00011639
35260	A2	26533	11954	NChap1_final_00026533	hap1	A2	199137323	199139936	NChap1_final_00026533	R_salicifolius_00005449	NChap2_final_00011638
35267	A2	26537	11957	NChap1_final_00026537	hap1	A2	199215339	199218148	NChap1_final_00026537	R_salicifolius_00005453	NChap2_final_00011633
35279	A2	26543	11974	NChap1_final_00026543	hap1	A2	199636838	199644056	NChap1_final_00026543	R_salicifolius_00005463	NChap2_final_00011630
35310	A2	26569	11993	NChap1_final_00026569	hap1	A2	200480327	200483343	NChap1_final_00026569	R_salicifolius_00005466	NChap2_final_00011614
35311	A2	26570	11994	NChap1_final_00026570	hap1	A2	200484550	200487535	NChap1_final_00026570	R_salicifolius_00005467	NChap2_final_00011613
35314	A2	26571	11995	NChap1_final_00026571	hap1	A2	200670002	200675687	NChap1_final_00026571	R_salicifolius_00005468	NChap2_final_00011610
35317	A2	26573	11996	NChap1_final_00026573	hap1	A2	200681586	200684941	NChap1_final_00026573	R_salicifolius_00005470	NChap2_final_00011609
35319	A2	26575	11982	NChap1_final_00026575	hap1	A2	200874462	200877691	NChap1_final_00026575	R_salicifolius_00005471	NChap2_final_00011607
35324	A2	26578	11981	NChap1_final_00026578	hap1	A2	200998409	201000320	NChap1_final_00026578	R_salicifolius_00005473	NChap2_final_00011605
35329	A2	26582	11987	NChap1_final_00026582	hap1	A2	201186202	201188538	NChap1_final_00026582	R_salicifolius_00005475	NChap2_final_00011601
35330	A2	26583	11985	NChap1_final_00026583	hap1	A2	201189186	201191775	NChap1_final_00026583	R_salicifolius_00005476	NChap2_final_00011600
35350	A2	26595	11988	NChap1_final_00026595	hap1	A2	202066131	202067240	NChap1_final_00026595	R_salicifolius_00005480	NChap2_final_00011588
35356	A2	26601	12014	NChap1_final_00026601	hap1	A2	202102795	202143531	NChap1_final_00026601	R_salicifolius_00005481	NChap2_final_00011586
35358	A2	26603	17608	NChap1_final_00026603	hap1	A2	202169072	202169652	NChap1_final_00026603	R_salicifolius_00005482	
35359	A2	26604	12008	NChap1_final_00026604	hap1	A2	202217654	202225943	NChap1_final_00026604	R_salicifolius_00005483	NChap2_final_00011585
35361	A2	26607	11999	NChap1_final_00026607	hap1	A2	202480150	202482712	NChap1_final_00026607	R_salicifolius_00005485	NChap2_final_00011583
35364	A2	26608	12015	NChap1_final_00026608	hap1	A2	202500945	202503773	NChap1_final_00026608	R_salicifolius_00005488	NChap2_final_00011582
35366	A2	26610	12016	NChap1_final_00026610	hap1	A2	202529963	202531860	NChap1_final_00026610	R_salicifolius_00005489	NChap2_final_00011581
35379	A2	26624	12007	NChap1_final_00026624	hap1	A2	202881256	202885648	NChap1_final_00026624	R_salicifolius_00005492	NChap2_final_00011575
35385	A2	26627	12009	NChap1_final_00026627	hap1	A2	203186936	203190496	NChap1_final_00026627	R_salicifolius_00005496	NChap2_final_00011571
35386	A2	26628	12010	NChap1_final_00026628	hap1	A2	203192646	203194617	NChap1_final_00026628	R_salicifolius_00005497	NChap2_final_00011570
35393	A2	26633	12031	NChap1_final_00026633	hap1	A2	203419948	203422093	NChap1_final_00026633	R_salicifolius_00005494	NChap2_final_00011563
35398	A2	26635	12033	NChap1_final_00026635	hap1	A2	203449470	203453287	NChap1_final_00026635	R_salicifolius_00005498	NChap2_final_00011558
35399	A2	26637	12003	NChap1_final_00026637	hap1	A2	203499808	203505508	NChap1_final_00026637	R_salicifolius_00005499	NChap2_final_00011557
35403	A2	26640	12006	NChap1_final_00026640	hap1	A2	203642572	203643844	NChap1_final_00026640	R_salicifolius_00005500	NChap2_final_00011554
35428	A2	26659	12020	NChap1_final_00026659	hap1	A2	204662137	204665200	NChap1_final_00026659	R_salicifolius_00005503	NChap2_final_00011537
35431	A2	26661	12037	NChap1_final_00026661	hap1	A2	204789863	204793981	NChap1_final_00026661	R_salicifolius_00005504	NChap2_final_00011533
35434	A2	26663	12036	NChap1_final_00026663	hap1	A2	204809389	204817302	NChap1_final_00026663	R_salicifolius_00005505	NChap2_final_00011530
35438	A2	26667	12030	NChap1_final_00026667	hap1	A2	205067877	205075608	NChap1_final_00026667	R_salicifolius_00005506	NChap2_final_00011528
35442	A2	26669	12053	NChap1_final_00026669	hap1	A2	205093918	205098768	NChap1_final_00026669	R_salicifolius_00005509	NChap2_final_00011526
35443	A2	26670	12055	NChap1_final_00026670	hap1	A2	205099874	205101757	NChap1_final_00026670	R_salicifolius_00005510	NChap2_final_00011525
35444	A2	26671	12056	NChap1_final_00026671	hap1	A2	205105780	205115942	NChap1_final_00026671	R_salicifolius_00005511	NChap2_final_00011524
35447	A2	26672	12054	NChap1_final_00026672	hap1	A2	205138664	205144690	NChap1_final_00026672	R_salicifolius_00005515	NChap2_final_00011523
35448	A2	26673	12057	NChap1_final_00026673	hap1	A2	205147572	205149469	NChap1_final_00026673	R_salicifolius_00005516	NChap2_final_00011522
35454	A2	26677	12067	NChap1_final_00026677	hap1	A2	205327781	205330373	NChap1_final_00026677	R_salicifolius_00005518	NChap2_final_00011517
35457	A2	26681	12069	NChap1_final_00026681	hap1	A2	205357656	205359880	NChap1_final_00026681	R_salicifolius_00005519	NChap2_final_00011515
35460	A2	26682	12042	NChap1_final_00026682	hap1	A2	205410985	205413821	NChap1_final_00026682	R_salicifolius_00005522	NChap2_final_00011514
35461	A2	26683	17610	NChap1_final_00026683	hap1	A2	205416299	205417539	NChap1_final_00026683	R_salicifolius_00005523	
35462	A2	26684	12044	NChap1_final_00026684	hap1	A2	205426657	205430328	NChap1_final_00026684	R_salicifolius_00005524	NChap2_final_00011513
35465	A2	26685	12043	NChap1_final_00026685	hap1	A2	205454207	205461490	NChap1_final_00026685	R_salicifolius_00005527	NChap2_final_00011512
35466	A2	26687	12028	NChap1_final_00026687	hap1	A2	205531260	205534840	NChap1_final_00026687	R_salicifolius_00005528	NChap2_final_00011511
35467	A2	26688	18459	R_salicifolius_00005529	salicifolius	ScaOOZI_9_HRSCAF_13	59798922	59802213		R_salicifolius_00005529	NChap2_final_00011510
35469	A2	26689	12084	NChap1_final_00026689	hap1	A2	205603992	205607809	NChap1_final_00026689	R_salicifolius_00005530	NChap2_final_00011509
35470	A2	26690	12085	NChap1_final_00026690	hap1	A2	205629093	205639572	NChap1_final_00026690	R_salicifolius_00005531	NChap2_final_00011508
35471	A2	26691	17616	NChap1_final_00026691	hap1	A2	205640480	205641944	NChap1_final_00026691	R_salicifolius_00005532	
35477	A2	26695	12045	NChap1_final_00026695	hap1	A2	205707620	205712071	NChap1_final_00026695	R_salicifolius_00005533	NChap2_final_00011503
35478	A2	26696	12046	NChap1_final_00026696	hap1	A2	205744405	205747454	NChap1_final_00026696	R_salicifolius_00005534	NChap2_final_00011502
35481	A2	26698	12034	NChap1_final_00026698	hap1	A2	205927452	205928538	NChap1_final_00026698	R_salicifolius_00005535	NChap2_final_00011500
35486	A2	26699	12058	NChap1_final_00026699	hap1	A2	206024835	206028713	NChap1_final_00026699	R_salicifolius_00005536	NChap2_final_00011495
35487	A2	26700	12059	NChap1_final_00026700	hap1	A2	206029433	206030961	NChap1_final_00026700	R_salicifolius_00005537	NChap2_final_00011494
35489	A2	26702	12060	NChap1_final_00026702	hap1	A2	206041269	206042872	NChap1_final_00026702	R_salicifolius_00005538	NChap2_final_00011493
35494	A2	26707	12048	NChap1_final_00026707	hap1	A2	206341907	206344073	NChap1_final_00026707	R_salicifolius_00005375	NChap2_final_00011487
35495	A2	26708	12049	NChap1_final_00026708	hap1	A2	206344273	206349627	NChap1_final_00026708	R_salicifolius_00005376	NChap2_final_00011486
35496	A2	26709	12050	NChap1_final_00026709	hap1	A2	206450832	206454167	NChap1_final_00026709	R_salicifolius_00005377	NChap2_final_00011485
35497	A2	26710	12051	NChap1_final_00026710	hap1	A2	206468663	206474748	NChap1_final_00026710	R_salicifolius_00005378	NChap2_final_00011484
35506	A2	26719	12096	NChap1_final_00026719	hap1	A2	206756777	206759925	NChap1_final_00026719	R_salicifolius_00005380	NChap2_final_00011479
35514	A2	26724	12064	NChap1_final_00026724	hap1	A2	206820824	206828208	NChap1_final_00026724	R_salicifolius_00005387	NChap2_final_00011475
35544	A2	26755	12070	NChap1_final_00026755	hap1	A2	207800842	207804588	NChap1_final_00026755	R_salicifolius_00005390	NChap2_final_00011464
35552	A2	26764	12083	NChap1_final_00026764	hap1	A2	208067722	208070397	NChap1_final_00026764	R_salicifolius_00005391	NChap2_final_00011457
35555	A2	26768	12077	NChap1_final_00026768	hap1	A2	208285737	208286916	NChap1_final_00026768	R_salicifolius_00005392	NChap2_final_00011454
35559	A2	26772	12079	NChap1_final_00026772	hap1	A2	208430080	208433453	NChap1_final_00026772	R_salicifolius_00005393	NChap2_final_00011452
35561	A2	26774	12102	NChap1_final_00026774	hap1	A2	208486914	208490233	NChap1_final_00026774	R_salicifolius_00005394	NChap2_final_00011449
35570	A2	26780	12101	NChap1_final_00026780	hap1	A2	208584878	208587227	NChap1_final_00026780	R_salicifolius_00005399	NChap2_final_00011446
35580	A2	26785	12114	NChap1_final_00026785	hap1	A2	208796451	208797563	NChap1_final_00026785	R_salicifolius_00005813	NChap2_final_00011436
35587	A2	26790	12115	NChap1_final_00026790	hap1	A2	208862060	208867542	NChap1_final_00026790	R_salicifolius_00005810	NChap2_final_00011432
35588	A2	26791	12117	NChap1_final_00026791	hap1	A2	208867425	208870133	NChap1_final_00026791	R_salicifolius_00005809	NChap2_final_00011431
35590	A2	26793	12094	NChap1_final_00026793	hap1	A2	208889278	208891655	NChap1_final_00026793	R_salicifolius_00005808	NChap2_final_00011430
35594	A2	26799	17618	NChap1_final_00026799	hap1	A2	209019840	209021870	NChap1_final_00026799	R_salicifolius_00005807	
35599	A2	26804	12088	NChap1_final_00026804	hap1	A2	209176600	209179228	NChap1_final_00026804	R_salicifolius_00005806	NChap2_final_00011427
35603	A2	26808	12093	NChap1_final_00026808	hap1	A2	209213308	209214436	NChap1_final_00026808	R_salicifolius_00005804	NChap2_final_00011425
35609	A2	26811	12131	NChap1_final_00026811	hap1	A2	209438659	209439718	NChap1_final_00026811	R_salicifolius_00005800	NChap2_final_00011422
35630	A2	26826	12103	NChap1_final_00026826	hap1	A2	210197785	210201091	NChap1_final_00026826	R_salicifolius_00005797	NChap2_final_00011410
35636	A2	26833	12105	NChap1_final_00026833	hap1	A2	210618640	210620137	NChap1_final_00026833	R_salicifolius_00005795	NChap2_final_00011406
35637	A2	26834	17619	NChap1_final_00026834	hap1	A2	210857115	210860241	NChap1_final_00026834	R_salicifolius_00005793	
35640	A2	26837	12107	NChap1_final_00026837	hap1	A2	210880826	210882670	NChap1_final_00026837	R_salicifolius_00005794	NChap2_final_00011405
35641	A2	26838	12110	NChap1_final_00026838	hap1	A2	211012985	211015589	NChap1_final_00026838	R_salicifolius_00005792	NChap2_final_00011404
35643	A2	26840	12111	NChap1_final_00026840	hap1	A2	211044578	211046661	NChap1_final_00026840	R_salicifolius_00005791	NChap2_final_00011401
35654	A2	26848	12145	NChap1_final_00026848	hap1	A2	211563166	211569150	NChap1_final_00026848	R_salicifolius_00005788	NChap2_final_00011395
35655	A2	26849	12146	NChap1_final_00026849	hap1	A2	211570532	211575275	NChap1_final_00026849	R_salicifolius_00005787	NChap2_final_00011394
35657	A2	26850	12122	NChap1_final_00026850	hap1	A2	211703218	211706744	NChap1_final_00026850	R_salicifolius_00005785	NChap2_final_00011393
35664	A2	26855	12113	NChap1_final_00026855	hap1	A2	212168435	212170745	NChap1_final_00026855	R_salicifolius_00005784	NChap2_final_00011388
35677	A2	26860	12120	NChap1_final_00026860	hap1	A2	212881003	212883881	NChap1_final_00026860	R_salicifolius_00005781	NChap2_final_00011377
35680	A2	26861	12124	NChap1_final_00026861	hap1	A2	212895590	212901882	NChap1_final_00026861	R_salicifolius_00005779	NChap2_final_00011375
35681	A2	26862	12134	NChap1_final_00026862	hap1	A2	212959827	212962229	NChap1_final_00026862	R_salicifolius_00005778	NChap2_final_00011374
35682	A2	26863	12133	NChap1_final_00026863	hap1	A2	213024395	213026663	NChap1_final_00026863	R_salicifolius_00005777	NChap2_final_00011373
35689	A2	26869	12127	NChap1_final_00026869	hap1	A2	213368641	213402936	NChap1_final_00026869	R_salicifolius_00005776	NChap2_final_00011369
35690	A2	26870	12121	NChap1_final_00026870	hap1	A2	213370891	213373557	NChap1_final_00026870	R_salicifolius_00005775	NChap2_final_00011368
35698	A2	26875	12138	NChap1_final_00026875	hap1	A2	213678784	213691602	NChap1_final_00026875	R_salicifolius_00005773	NChap2_final_00011362
35706	A2	26881	12125	NChap1_final_00026881	hap1	A2	214389124	214391607	NChap1_final_00026881	R_salicifolius_00005771	NChap2_final_00011354
35711	A2	26885	12132	NChap1_final_00026885	hap1	A2	214967739	214969009	NChap1_final_00026885	R_salicifolius_00004438	NChap2_final_00011347
35713	A2	26887	12155	NChap1_final_00026887	hap1	A2	215079141	215081802	NChap1_final_00026887	R_salicifolius_00004439	NChap2_final_00011346
35714	A2	26888	12156	NChap1_final_00026888	hap1	A2	215235779	215248984	NChap1_final_00026888	R_salicifolius_00004440	NChap2_final_00011345
35717	A2	26889	12136	NChap1_final_00026889	hap1	A2	215452499	215455874	NChap1_final_00026889	R_salicifolius_00004452	NChap2_final_00011344
35720	A2	26892	12143	NChap1_final_00026892	hap1	A2	215594663	215598877	NChap1_final_00026892	R_salicifolius_00004451	NChap2_final_00011342
35723	A2	26894	12153	NChap1_final_00026894	hap1	A2	215686348	215691680	NChap1_final_00026894	R_salicifolius_00004453	NChap2_final_00011339
35728	A2	26897	12154	NChap1_final_00026897	hap1	A2	215734702	215738697	NChap1_final_00026897	R_salicifolius_00004450	NChap2_final_00011337
35734	A2	26901	12137	NChap1_final_00026901	hap1	A2	215912336	215913505	NChap1_final_00026901	R_salicifolius_00004469	NChap2_final_00011334
35750	A2	26914	12150	NChap1_final_00026914	hap1	A2	216846438	216854977	NChap1_final_00026914	R_salicifolius_00004464	NChap2_final_00011329
35752	A2	26916	17623	NChap1_final_00026916	hap1	A2	217014147	217017183	NChap1_final_00026916	R_salicifolius_00004461	
35756	A2	26921	12165	NChap1_final_00026921	hap1	A2	217217018	217221881	NChap1_final_00026921	R_salicifolius_00004462	NChap2_final_00011325
35776	A2	26937	12162	NChap1_final_00026937	hap1	A2	218125178	218145261	NChap1_final_00026937	R_salicifolius_00004730	NChap2_final_00011316
35799	A2	26946	12169	NChap1_final_00026946	hap1	A2	218470760	218479345	NChap1_final_00026946	R_salicifolius_00004740	NChap2_final_00011310
35804	A2	26949	12152	NChap1_final_00026949	hap1	A2	218748739	218750133	NChap1_final_00026949	R_salicifolius_00004720	NChap2_final_00011307
35807	A2	26951	12172	NChap1_final_00026951	hap1	A2	218946441	218950266	NChap1_final_00026951	R_salicifolius_00004725	NChap2_final_00011304
35810	A2	26952	12173	NChap1_final_00026952	hap1	A2	218956458	218967702	NChap1_final_00026952	R_salicifolius_00004724	NChap2_final_00011303
35811	A2	26953	12174	NChap1_final_00026953	hap1	A2	219022609	219029204	NChap1_final_00026953	R_salicifolius_00004723	NChap2_final_00011302
35817	A2	26957	12177	NChap1_final_00026957	hap1	A2	219116355	219118408	NChap1_final_00026957	R_salicifolius_00004716	NChap2_final_00011299
35824	A2	26961	12181	NChap1_final_00026961	hap1	A2	219211839	219215943	NChap1_final_00026961	R_salicifolius_00004714	NChap2_final_00011294
35828	A2	26962	12182	NChap1_final_00026962	hap1	A2	219252424	219253856	NChap1_final_00026962	R_salicifolius_00004710	NChap2_final_00011293
35830	A2	26964	12158	NChap1_final_00026964	hap1	A2	219348968	219352035	NChap1_final_00026964	R_salicifolius_00004708	NChap2_final_00011291
35840	A2	26970	12157	NChap1_final_00026970	hap1	A2	219422836	219424624	NChap1_final_00026970	R_salicifolius_00004703	NChap2_final_00011288
35845	A2	26975	12193	NChap1_final_00026975	hap1	A2	219705805	219716632	NChap1_final_00026975	R_salicifolius_00004705	NChap2_final_00011286
35850	A2	26978	12194	NChap1_final_00026978	hap1	A2	219775789	219780766	NChap1_final_00026978	R_salicifolius_00004709	NChap2_final_00011283
35851	A2	26979	12168	NChap1_final_00026979	hap1	A2	219869947	219873979	NChap1_final_00026979	R_salicifolius_00004693	NChap2_final_00011282
35852	A2	26980	12163	NChap1_final_00026980	hap1	A2	219893373	219895307	NChap1_final_00026980	R_salicifolius_00004692	NChap2_final_00011281
35861	A2	26987	12184	NChap1_final_00026987	hap1	A2	220043701	220047493	NChap1_final_00026987	R_salicifolius_00004630	NChap2_final_00011276
35867	A2	26988	12183	NChap1_final_00026988	hap1	A2	220099172	220100221	NChap1_final_00026988	R_salicifolius_00004624	NChap2_final_00011275
35876	A2	26991	12171	NChap1_final_00026991	hap1	A2	220303521	220307972	NChap1_final_00026991	R_salicifolius_00004619	NChap2_final_00011270
35878	A2	26992	12188	NChap1_final_00026992	hap1	A2	220518663	220523974	NChap1_final_00026992	R_salicifolius_00004618	NChap2_final_00011268
35881	A2	26995	12176	NChap1_final_00026995	hap1	A2	220651335	220653378	NChap1_final_00026995	R_salicifolius_00004617	NChap2_final_00011265
35885	A2	26999	12213	NChap1_final_00026999	hap1	A2	220896201	220898115	NChap1_final_00026999	R_salicifolius_00004659	NChap2_final_00011261
35887	A2	27000	12214	NChap1_final_00027000	hap1	A2	220902319	220910037	NChap1_final_00027000	R_salicifolius_00004662	NChap2_final_00011260
35894	A2	27001	12212	NChap1_final_00027001	hap1	A2	220955345	220957510	NChap1_final_00027001	R_salicifolius_00004669	NChap2_final_00011258
